City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
280,paamiut,100,GL,1571540400,84.0,61.994,-49.6678,277.608,4.176
281,cabra,92,ES,1571410800,47.0,37.4718,-4.4336,296.66,3.141
282,viedma,0,AR,1571508000,19.0,-40.8086,-62.9947,300.482,5.433
283,gari,49,RU,1571130000,74.0,59.4274,62.3525,279.844,4.259
284,bojnurd,0,IR,1571475600,10.0,37.4747,57.329,295.628,4.281
285,ponta do sol,75,BR,1571497200,36.0,-20.6335,-45.9989,305.182,2.325
286,half moon bay,0,US,1571173200,61.0,37.4636,-122.4286,289.893,4.002
287,bondoukou,0,CI,1571410800,67.0,8.0398,-2.7985,302.89,1.532
288,north bend,100,US,1571173200,41.0,43.4065,-124.2243,289.833,3.383
289,houma,0,CN,1571464800,49.0,35.6254,111.3627,293.132,4.3
290,atar,0,MR,1571324400,16.0,20.5183,-13.0544,310.89,6.271
291,namibe,13,AO,1571216400,83.0,-15.1902,12.1531,295.636,4.542
292,skjervoy,80,NO,1571389200,61.0,70.0311,20.9714,277.179,2.174
293,gimli,52,CA,1571518800,69.0,50.6323,-96.9882,283.749,6.185
294,kikwit,80,CD,1571227200,56.0,-5.0384,18.8178,303.373,2.117
295,wajid,83,SO,1571140800,47.0,3.8093,43.2471,304.16,2.617
296,yumen,0,CN,1571302800,15.0,40.2917,97.0449,291.409,0.412
297,talnakh,100,RU,1571119200,88.0,69.494,88.3908,272.83,1.32
298,uray,99,RU,1571130000,73.0,60.1291,64.8036,278.804,4.282
299,luanda,67,AO,1571151600,81.0,-8.8272,13.2437,298.7,4.655
300,lorengau,71,PG,1571216400,72.0,-2.0226,147.2712,302.446,3.915
301,dennery,98,LC,1571410800,69.0,13.8996,-60.8879,302.57,4.968
302,yasnogorsk,26,RU,1571313600,71.0,54.4793,37.6933,288.219,4.812
303,joshimath,0,IN,1571216400,46.0,30.5667,79.5667,288.776,3.034
304,tessalit,0,ML,1571238000,10.0,20.2009,1.014,312.0,2.854
305,eirunepe,66,BR,1571151600,41.0,-6.6603,-69.8737,308.7,0.92
306,kununurra,43,AU,1571464800,11.0,-15.7731,128.7388,314.712,4.687
307,mahibadhoo,100,MV,1571140800,68.0,3.7833,72.9667,302.33,2.764
308,havre,41,US,1571259600,25.0,48.55,-109.6841,292.363,8.251
309,bihoro,0,JP,1571367600,41.0,43.7548,144.1351,284.621,1.282
310,severo-yeniseyskiy,100,RU,1571119200,75.0,60.3725,93.0408,282.67,3.922
311,zabid,14,YE,1571140800,24.0,14.1972,44.5021,296.62,7.143
312,portland,20,US,1571119200,82.0,43.661,-70.2549,286.15,4.83
313,tyulgan,100,RU,1571151600,91.0,52.3405,56.166,284.7,6.629
314,praia,80,BR,1571497200,33.0,-20.2488,-43.8055,307.302,0.841
315,hasaki,100,JP,1571475600,83.0,35.7333,140.8333,298.098,13.421
316,shimabara,0,JP,1571292000,30.0,32.7911,130.3295,299.014,2.835
317,ugoofaaru,29,MV,1571151600,67.0,5.6667,73.0,302.3,1.712
318,lima,1,PE,1571173200,62.0,-12.0622,-77.0366,293.433,4.206
319,khambhat,0,IN,1571130000,31.0,22.3166,72.6244,308.364,3.625
320,pangnirtung,100,CA,1571248800,65.0,66.149,-65.7179,273.6,2.959
321,ojinaga,0,US,1571432400,24.0,29.56,-104.4088,304.975,5.604
322,karoi,0,ZW,1571486400,13.0,-16.8191,29.6837,308.991,1.257
323,bilma,0,NE,1571140800,11.0,18.6929,12.9187,312.11,6.624
324,atherton,0,AU,1571194800,16.0,-17.2675,145.4762,306.433,3.896
325,oda,99,JP,1571367600,67.0,35.1922,132.4996,295.011,1.634
326,iskateley,99,RU,1571130000,81.0,67.6803,53.1512,275.994,4.8
327,praya,33,ID,1571464800,20.0,-8.7054,116.2704,305.702,6.085
328,bertoua,84,CM,1571238000,65.0,4.5777,13.6844,299.7,0.757
329,sfantu gheorghe,17,RO,1571140800,30.0,44.65,26.8333,297.76,2.739
330,hernani,92,ES,1571248800,68.0,43.2662,-1.975,293.3,4.636
331,zapolyarnyy,0,RU,1571130000,79.0,69.4262,30.8199,274.67,0.884
332,port hardy,1,CA,1571518800,68.0,50.6996,-127.4199,283.159,1.406
333,hami,0,CN,1571302800,21.0,42.8354,93.5128,292.819,2.278
334,batemans bay,46,AU,1571119200,38.0,-35.7073,150.1783,297.64,0.474
335,pevek,100,RU,1571356800,85.0,69.7028,170.2747,274.086,3.226
336,palmer,0,AU,1571540400,35.0,-34.8528,139.1601,291.958,3.398
337,nalut,10,LY,1571151600,25.0,31.8642,10.983,303.3,3.839
338,changtu,33,CN,1571464800,48.0,42.785,124.1054,292.262,6.145
339,axim,89,GH,1571400000,65.0,4.8654,-2.2422,303.48,3.717
340,cranbrook,0,CA,1571259600,42.0,49.5092,-115.7602,283.463,3.491
341,kavieng,15,PG,1571475600,69.0,-2.5745,150.7967,302.718,2.891
342,numan,57,NG,1571140800,57.0,9.4598,12.0359,305.5,4.757
343,muravlenko,86,RU,1571130000,80.0,63.7948,74.4969,280.094,4.668
344,novikovo,0,RU,1571140800,58.0,51.1537,37.8879,292.5,4.174
345,nouadhibou,31,MR,1571335200,54.0,20.931,-17.0347,300.895,8.269
346,gallup,0,US,1571259600,13.0,35.5284,-108.744,292.873,2.672
347,garmsar,48,IR,1571486400,8.0,35.2223,52.3384,303.341,0.592
348,svetlogorsk,100,RU,1571151600,91.0,53.1375,59.1545,283.4,5.515
349,nemuro,100,JP,1571518800,97.0,43.3236,145.575,287.309,4.548
350,oksfjord,0,NO,1571130000,88.0,70.2396,22.3479,271.94,0.888
351,zwedru,30,LR,1571324400,55.0,6.0687,-8.1343,304.89,1.038
352,faya,2,SA,1571486400,23.0,18.3851,42.4509,298.421,2.729
353,jiujiang,0,CN,1571464800,34.0,29.7275,115.9913,298.402,3.145
354,marshall,0,US,1571432400,42.0,39.1231,-93.1969,295.535,6.782
355,changji,0,CN,1571464800,29.0,32.0671,116.1675,299.662,4.015
356,xining,0,CN,1571389200,19.0,36.6219,101.773,286.319,1.411
357,hanzhong,21,CN,1571378400,53.0,33.0821,107.0309,293.823,1.132
358,gumdag,0,TM,1571486400,13.0,39.2024,54.5875,301.061,3.718
359,santa rosa,0,AR,1571421600,23.0,-36.6204,-64.2907,298.253,5.372
360,hohhot,100,CN,1571475600,57.0,40.8106,111.6522,285.008,4.137
361,tosham,0,IN,1571475600,15.0,28.8702,75.9153,309.238,0.526
362,belyy yar,0,RU,1571130000,46.0,53.6039,91.3903,287.354,1.696
363,neryungri,52,RU,1571292000,89.0,56.658,124.7123,276.134,3.839
364,la ronge,0,CA,1571432400,59.0,55.1004,-105.3013,284.425,1.796
365,sungaipenuh,24,ID,1571205600,52.0,-2.0834,101.3833,299.669,2.607
366,hobyo,60,SO,1571302800,48.0,5.3505,48.5268,304.589,3.779
367,bonavista,100,CA,1571410800,97.0,48.6542,-53.1104,284.97,6.722
368,entre rios,73,BR,1571410800,42.0,-11.9424,-38.0837,303.62,3.809
369,riohacha,4,CO,1571162400,59.0,11.5446,-72.907,305.484,5.578
370,mwingi,13,KE,1571140800,41.0,-0.9333,38.0666,301.34,4.25
371,broome,98,GB,1571227200,77.0,52.4688,1.4544,289.583,8.484
372,san javier,100,BR,1571508000,56.0,-27.8739,-55.1348,299.202,1.765
373,astana,100,KZ,1571205600,75.0,51.1283,71.4306,285.928,13.214
374,sao joao da barra,5,BR,1571486400,68.0,-21.6403,-41.0512,298.711,2.798
375,lieksa,95,FI,1571486400,90.0,63.3178,30.0191,279.921,2.921
376,akdagmadeni,57,TR,1571140800,19.0,39.6603,35.8836,295.25,2.483
377,cerrito,88,CO,1571151600,58.0,6.8415,-72.6953,290.35,2.664
378,regeneracao,0,BR,1571497200,25.0,-6.2378,-42.6884,312.462,2.045
379,voloshka,100,RU,1571529600,98.0,61.3323,40.0922,277.006,3.255
380,port hedland,93,AU,1571378400,12.0,-20.3112,118.5801,311.973,5.921
381,roros,65,NO,1571486400,82.0,62.5747,11.3842,277.451,2.015
382,mapimi,40,MX,1571173200,38.0,25.8167,-103.85,302.553,2.681
383,abu dhabi,0,AE,1571238000,56.0,24.4748,54.3706,304.9,6.686
384,samur,0,AZ,1571130000,33.0,41.6365,48.4308,295.904,2.859
385,avera,67,US,1571259600,59.0,33.194,-82.5271,299.383,5.625
386,jevargi,28,IN,1571389200,60.0,17.0167,76.7667,303.349,4.46
387,hambantota,53,LK,1571140800,73.0,6.1241,81.1185,302.22,4.216
388,fairview,0,CA,1571346000,47.0,56.0671,-118.381,284.411,5.333
389,sao francisco de paula,100,BR,1571324400,86.0,-29.4481,-50.5837,296.59,1.256
390,kahului,41,US,1571518800,71.0,20.8894,-156.4728,300.009,11.314
391,ardakan,89,IR,1571486400,8.0,32.3063,54.016,303.541,4.497
392,riyadh,0,SA,1571400000,9.0,24.632,46.7151,307.86,4.9
393,gornyy,86,RU,1571130000,54.0,51.7561,48.5385,292.014,9.201
394,chivay,72,PE,1571162400,31.0,-15.6367,-71.6023,286.084,3.402
395,ahipara,56,NZ,1571119200,83.0,-35.1665,173.1562,290.99,12.307
396,san juan bautista,94,PY,1571324400,66.0,-26.6691,-57.1458,302.69,0.809
397,ojhar,0,IN,1571130000,43.0,20.0943,73.928,302.744,4.648
398,broken hill,6,AU,1571119200,21.0,-31.9651,141.4511,300.83,4.266
399,sumbe,26,AO,1571486400,55.0,-11.202,13.8397,302.121,4.768
400,kindu,56,CD,1571140800,37.0,-2.9494,25.9184,309.25,0.595
401,tarauaca,97,BR,1571421600,41.0,-8.1614,-70.7656,307.533,1.146
402,karratha,0,AU,1571540400,53.0,-20.7371,116.8479,301.088,2.493
403,colonia leopoldina,89,BR,1571497200,55.0,-8.9089,-35.725,302.382,3.959
404,onda,0,ES,1571238000,16.0,39.9622,-0.2594,296.6,1.339
405,adamovka,100,RU,1571151600,77.0,51.521,59.9402,286.9,10.72
406,sinaloa,42,MX,1571270400,13.0,32.5525,-115.2781,306.79,1.422
407,sterling,0,US,1571162400,40.0,39.0016,-77.4033,292.784,1.921
408,touros,1,BR,1571238000,73.0,-5.1989,-35.4609,299.6,9.612
409,mahudha,0,IN,1571130000,33.0,22.8202,72.9387,307.594,2.213
410,katherine,26,AU,1571292000,7.0,-14.4657,132.2631,315.184,6.348
411,vostok,91,RU,1571454000,45.0,46.448,135.8294,283.966,1.425
412,iqaluit,100,CA,1571346000,98.0,63.7494,-68.5219,273.071,0.728
413,sainte-rose,100,CA,1571248800,60.0,45.6102,-73.7916,287.6,7.674
414,san vicente,87,EC,1571162400,79.0,-0.5897,-80.4085,296.384,5.019
415,magadan,100,RU,1571464800,46.0,59.5605,150.7989,274.222,1.958
416,adamas,2,GR,1571313600,60.0,36.7333,24.4333,296.199,2.198
417,chapais,68,CA,1571508000,61.0,49.7839,-74.8569,281.252,3.181
418,sitka,33,US,1571432400,33.0,37.175,-99.6516,302.785,7.869
419,port hueneme,100,US,1571248800,41.0,34.1478,-119.1952,296.2,3.15
420,henties bay,16,NA,1571140800,26.0,-22.1161,14.2845,303.16,5.582
421,teguise,73,ES,1571486400,73.0,29.0605,-13.564,295.251,9.385
422,wenling,55,CN,1571119200,70.0,28.3754,121.3812,295.46,8.985
423,belousovka,100,KZ,1571205600,47.0,50.1323,82.5206,287.118,9.357
424,imeni poliny osipenko,81,RU,1571464800,63.0,52.4228,136.4894,282.372,2.461
425,la orilla,64,MX,1571162400,68.0,17.9994,-102.2268,304.184,1.306
426,constitucion,0,MX,1571173200,29.0,23.9912,-104.675,301.313,1.155
427,alofi,98,NU,1571281200,81.0,-19.0596,-169.9187,298.955,7.239
428,guerrero negro,0,MX,1571259600,42.0,27.971,-114.0364,300.953,6.664
429,padang,38,ID,1571205600,74.0,-0.9248,100.3633,299.589,1.314
430,bedele,0,ET,1571140800,59.0,8.4556,36.3525,297.87,0.374
431,gazojak,0,TM,1571313600,17.0,41.1875,61.4036,298.409,4.218
432,winnemucca,100,US,1571259600,9.0,40.973,-117.7357,293.823,3.928
433,palauig,5,PH,1571194800,59.0,15.435,119.9045,302.063,3.056
434,phan thiet,69,VN,1571378400,54.0,10.931,108.1015,305.343,4.892
435,bambanglipuro,20,ID,1571454000,41.0,-7.95,110.2833,305.926,3.647
436,oktyabrskiy,100,RU,1571313600,81.0,55.6086,37.9744,286.219,4.078
437,posse,12,BR,1571151600,12.0,-14.0836,-46.3564,315.5,0.608
438,dolores,33,UY,1571421600,67.0,-33.5301,-58.2171,294.633,4.334
439,tsumeb,0,NA,1571486400,6.0,-19.2492,17.7162,308.361,5.895
440,honiara,73,SB,1571119200,83.0,-9.4313,159.9553,302.43,0.999
441,baiyin,0,CN,1571389200,22.0,36.5459,104.1339,290.129,1.774
442,douentza,67,ML,1571151600,12.0,15.0069,-2.953,313.2,6.03
443,shadrinsk,100,RU,1571130000,63.0,56.0852,63.6335,280.654,6.91
444,carmen,8,PH,1571464800,61.0,7.3575,125.7098,303.272,2.116
445,fort nelson,100,CA,1571259600,79.0,58.8063,-122.694,275.153,0.833
446,dudinka,100,RU,1571119200,93.0,69.4061,86.1751,274.24,6.211
447,road town,100,VG,1571443200,73.0,18.4167,-64.6167,302.313,7.853
448,roald,100,NO,1571324400,77.0,62.5838,6.1242,285.09,6.207
449,mazamari,67,PE,1571162400,57.0,-11.3289,-74.5307,299.084,0.777
450,toppenish,100,US,1571184000,33.0,46.3775,-120.309,289.664,1.965
451,constantine,29,DZ,1571486400,30.0,36.3645,6.6083,301.851,3.836
452,causapscal,90,CA,1571119200,97.0,48.3542,-67.227,282.91,3.468
453,kokkola,100,FI,1571497200,91.0,63.8366,23.1336,281.372,4.513
454,sept-iles,82,CA,1571119200,88.0,50.2001,-66.3821,282.86,8.723
455,fukue,28,JP,1571194800,39.0,35.0335,136.6943,295.033,0.677
456,mount gambier,94,AU,1571119200,84.0,-37.8302,140.7843,288.68,2.864
457,okha,10,RU,1571454000,62.0,53.5905,142.9501,282.876,4.51
458,auki,38,NG,1571151600,37.0,12.1824,6.5056,306.1,2.979
459,vaitape,91,PF,1571194800,73.0,-16.5167,-151.75,300.223,3.582
460,ryazanskaya,0,RU,1571313600,35.0,44.9551,39.5865,298.349,1.362
461,moss point,82,US,1571162400,76.0,30.4116,-88.5345,301.084,2.876
462,port-cartier,0,CA,1571162400,42.0,50.0257,-66.8819,284.884,3.45
463,shar,83,NG,1571140800,71.0,7.3,8.7333,302.72,3.267
464,santa cruz,0,BR,1571324400,33.0,-6.2248,-36.0193,307.29,5.997
465,hastings,0,NZ,1571454000,57.0,-39.6431,176.8448,292.266,0.937
466,donja dubica,0,BA,1571140800,34.0,45.075,18.4114,298.44,0.825
467,nyamati,28,IN,1571216400,70.0,14.1491,75.5761,301.066,4.211
468,tabou,61,CI,1571227200,65.0,4.4194,-7.3604,303.103,2.997
469,vila do maio,96,CV,1571248800,76.0,15.1333,-23.2167,300.9,2.876
470,port lincoln,87,AU,1571367600,62.0,-34.7212,135.8592,290.771,10.275
471,tual,99,ID,1571464800,70.0,-5.6667,132.75,302.202,1.398
472,ust-maya,89,RU,1571378400,95.0,60.4164,134.5365,274.263,1.729
473,weligama,83,LK,1571205600,65.0,5.9667,80.4167,303.299,2.58
474,sciacca,66,IT,1571140800,76.0,37.5065,13.0823,296.06,6.095
475,guia de isora,1,ES,1571508000,76.0,28.2115,-16.7795,295.642,3.753
476,tigil,70,RU,1571540400,76.0,57.8,158.6667,273.498,1.196
477,lishu,42,CN,1571464800,48.0,43.3055,124.3249,291.502,5.689
478,peniche,100,PT,1571270400,89.0,39.3566,-9.3813,291.56,8.822
479,kirakira,61,SB,1571270400,69.0,-10.4569,161.9202,301.98,3.251
480,dali,76,CN,1571475600,48.0,34.7925,109.9383,294.228,1.689
481,popondetta,18,PG,1571540400,46.0,-8.7668,148.2375,300.818,2.626
482,jackson,1,US,1571518800,65.0,32.299,-90.1848,300.169,2.953
483,pag,34,HR,1571238000,81.0,44.445,15.0575,292.1,0.399
484,sapa,98,PH,1571464800,53.0,14.3206,120.7574,305.302,0.379
485,waipawa,100,NZ,1571356800,57.0,-39.9412,176.5913,293.946,1.106
486,tete,0,MZ,1571486400,14.0,-16.1606,33.5871,314.491,1.148
487,chumikan,50,RU,1571367600,46.0,54.7183,135.315,284.671,9.928
488,tuatapere,47,NZ,1571443200,50.0,-46.1324,167.6908,287.743,3.718
489,laguna,62,BZ,1571335200,44.0,16.1684,-88.941,309.345,0.671
490,roanoke,1,US,1571508000,33.0,37.271,-79.9415,293.582,1.891
491,lichinga,10,MZ,1571475600,36.0,-13.3,35.2459,302.828,3.415
492,balikpapan,50,ID,1571378400,56.0,-1.2399,116.8593,305.713,2.031
493,awjilah,0,LY,1571410800,17.0,29.1403,21.2975,307.36,2.903
494,skibbereen,100,IE,1571162400,95.0,51.55,-9.2667,286.684,9.873
495,tarrafal,4,CV,1571248800,77.0,15.2833,-23.7667,300.8,3.174
496,srandakan,20,ID,1571454000,41.0,-7.9387,110.2506,305.926,3.647
497,icusesti,0,RO,1571140800,44.0,46.8,26.9333,295.52,4.209
498,kurumkan,39,RU,1571205600,55.0,54.3263,110.3233,280.309,0.64
499,sur,0,OM,1571389200,19.0,22.5702,59.5299,306.309,4.254
500,sainte-suzanne,98,CH,1571486400,69.0,47.5061,6.7749,290.041,2.386
501,miles city,88,US,1571346000,23.0,46.4085,-105.841,293.951,2.793
502,samarai,17,PG,1571367600,65.0,-10.6167,150.6667,300.251,4.254
503,novita,74,CO,1571259600,69.0,4.9551,-76.6053,299.433,1.366
504,makinsk,100,KZ,1571184000,90.0,52.6329,70.4182,283.194,10.31
505,sosva,100,RU,1571130000,77.0,59.1739,61.8619,279.634,3.051
506,pavlohrad,41,UA,1571313600,36.0,48.5317,35.8704,295.719,2.197
507,amga,94,RU,1571367600,91.0,60.8942,131.98,275.311,2.152
508,mecca,0,SA,1571227200,9.0,21.426,39.8297,311.683,5.266
509,orlik,44,PL,1571140800,58.0,53.9541,17.7357,292.54,4.809
510,miri,71,NG,1571140800,32.0,10.3127,9.7453,309.51,0.704
511,matara,99,BI,1571227200,65.0,-3.4812,29.4807,294.803,2.774
512,pilot butte,96,CA,1571346000,45.0,50.4786,-104.418,289.351,3.931
513,severobaykalsk,16,RU,1571216400,67.0,55.65,109.3167,280.676,0.222
514,thinadhoo,97,MV,1571302800,70.0,0.5333,72.9333,301.049,2.906
515,irbeyskoye,30,RU,1571130000,52.0,55.6428,95.4522,288.304,0.714
516,aljezur,32,PT,1571421600,90.0,37.3149,-8.8048,293.353,4.541
517,comodoro rivadavia,28,AR,1571518800,32.0,-45.8654,-67.4808,292.319,7.659
518,peleduy,86,RU,1571205600,83.0,59.6253,112.7502,278.789,3.663
519,casambalangan,100,PH,1571378400,78.0,18.3765,122.1274,301.183,5.086
520,noumea,24,NC,1571119200,72.0,-22.2764,166.4572,296.69,6.333
521,navirai,37,BR,1571335200,26.0,-23.0651,-54.1906,311.215,1.566
522,mairana,72,BO,1571335200,47.0,-18.1194,-63.9566,298.505,4.921
523,natal,59,BR,1571151600,72.0,-5.8054,-35.2081,299.8,7.575
524,arlit,12,NE,1571324400,9.0,18.7391,7.3933,312.79,1.393
525,emba,85,CY,1571140800,39.0,34.8083,32.425,302.95,0.351
526,chokurdakh,100,RU,1571119200,94.0,70.6192,147.9022,265.32,4.649
527,bodmin,26,GB,1571151600,75.0,50.4707,-4.7244,286.84,4.89
528,villafranca di verona,54,IT,1571140800,68.0,45.3509,10.846,293.48,3.753
529,dire dawa,0,ET,1571130000,40.0,9.5945,41.8557,296.564,6.359
530,dingle,92,PH,1571540400,68.0,11.0001,122.6718,303.548,3.628
531,sao filipe,1,CV,1571486400,77.0,14.8961,-24.4956,299.701,5.425
532,camabatela,72,AO,1571486400,61.0,-8.1872,15.3739,298.991,2.251
533,mumford,45,GH,1571400000,59.0,5.2614,-0.7599,304.67,2.604
534,baghdad,99,IQ,1571486400,12.0,33.3024,44.3788,311.111,3.55
535,machachi,21,EC,1571151600,40.0,-0.5128,-78.5655,289.64,2.284
536,riachao das neves,9,BR,1571497200,14.0,-11.7462,-44.91,314.372,1.615
537,samana,82,EC,1571162400,41.0,0.1222,-76.9728,307.084,1.342
538,salalah,0,OM,1571475600,47.0,17.0149,54.0957,302.678,3.76
539,blagoveshchensk,0,RU,1571378400,34.0,50.2905,127.5272,288.713,4.566
540,capitan miranda,98,PY,1571335200,76.0,-27.2001,-55.8,299.635,1.73
541,maceio,7,BR,1571410800,71.0,-9.6659,-35.7353,299.24,4.58
542,puri,42,ID,1571119200,26.0,-7.5373,112.4453,311.2,2.493
543,birin,0,NP,1571119200,48.0,26.8865,88.0718,293.64,2.97
544,cherskiy,100,RU,1571194800,90.0,68.75,161.3,272.073,9.674
545,ostrovnoy,98,RU,1571130000,79.0,68.0544,39.5129,275.724,5.012
546,sakaiminato,100,JP,1571367600,76.0,35.55,133.2333,293.731,4.538
547,rampura,0,IN,1571130000,34.0,24.4679,75.4404,303.544,0.596
548,bajil,0,ES,1571486400,37.0,38.2322,-2.0722,295.021,4.613
549,fallon,9,US,1571259600,26.0,46.8369,-105.1232,293.613,7.022
550,baykit,93,RU,1571205600,80.0,61.6784,96.3854,280.779,3.142
551,margate,100,AU,1571540400,66.0,-43.0274,147.2623,286.038,6.43
552,khor,0,RU,1571378400,52.0,47.8826,134.9609,285.523,4.059
553,bargarh,0,IN,1571130000,31.0,25.1447,81.4472,305.034,1.946
554,nokaneng,0,BW,1571486400,7.0,-19.6622,22.1901,311.791,3.745
555,naryan-mar,99,RU,1571130000,81.0,67.6713,53.087,275.994,4.8
556,vestmannaeyjar,99,IS,1571140800,80.0,63.4427,-20.2734,282.57,16.97
557,pindiga,51,NG,1571140800,65.0,9.9833,10.9333,303.29,5.588
558,belaya gora,100,RU,1571119200,94.0,68.537,146.1873,266.36,4.851
559,wuxue,0,CN,1571464800,29.0,29.847,115.5563,300.472,4.166
560,miquelon,100,PM,1571389200,90.0,47.0975,-56.3814,285.059,7.366
561,badamdar,0,AZ,1571400000,54.0,40.3412,49.8077,295.99,3.832
562,zhigansk,100,RU,1571281200,96.0,66.7656,123.3741,275.585,6.964
563,santa lucia,36,IT,1571140800,48.0,41.9834,12.6556,298.1,6.275
564,chaadayevka,71,RU,1571140800,61.0,53.1427,45.9122,288.91,7.851
